ЖК рус,Район Город,Застройщик ЖК,Площадь,Тип Комнатности,Этаж,Срок сдачи,Отделка,SalePrice,Labels
Алиа,Покровское-Стрешнево,Asterus Development,61.7,2,9,1 кв 2022,Есть,25764500,0
Алиа,Покровское-Стрешнево,Asterus Development,36.8,1,4,2 кв 2023,Нет,14341390,16
Алиа,Покровское-Стрешнево,Asterus Development,79.4,2,8,2 кв 2023,Нет,26428290,19
Алиа,Покровское-Стрешнево,Asterus Development,84.0,3,5,2 кв 2023,Есть,26756436,1
Алиа,Покровское-Стрешнево,Asterus Development,42.1,1,7,2 кв 2023,Нет,17210951,16
Алиа,Покровское-Стрешнево,Asterus Development,71.2,2,5,2 кв 2023,Нет,21521603,19
Алиа,Покровское-Стрешнево,Asterus Development,35.8,1,5,2 кв 2023,Нет,15242751,16
Алиа,Покровское-Стрешнево,Asterus Development,45.1,1,2,2 кв 2023,Есть,19039144,4
Алиа,Покровское-Стрешнево,Asterus Development,69.6,2,10,2 кв 2023,Нет,21912561,19
Алиа,Покровское-Стрешнево,Asterus Development,89.7,2,5,2 кв 2023,Есть,28034775,0
Алиа,Покровское-Стрешнево,Asterus Development,73.0,2,8,2 кв 2023,Есть,24677918,0
Алиа,Покровское-Стрешнево,Asterus Development,36.5,1,4,1 кв 2022,Нет,16815587,16
Алиа,Покровское-Стрешнево,Asterus Development,71.4,2,13,2 кв 2023,Нет,21199859,19
Алиа,Покровское-Стрешнево,Asterus Development,36.9,1,12,2 кв 2023,Нет,14590592,16
Алиа,Покровское-Стрешнево,Asterus Development,71.2,2,9,2 кв 2023,Нет,22340864,19
Алиа,Покровское-Стрешнево,Asterus Development,64.6,2,2,2 кв 2023,Есть,20536440,0
Алиа,Покровское-Стрешнево,Asterus Development,57.6,1,3,2 кв 2023,Есть,21360516,4
Алиа,Покровское-Стрешнево,Asterus Development,73.2,2,2,2 кв 2023,Нет,22154612,19
Алиа,Покровское-Стрешнево,Asterus Development,91.7,3,12,2 кв 2023,Нет,28188629,18
Алиа,Покровское-Стрешнево,Asterus Development,111.3,3,8,2 кв 2023,Нет,38122815,18
Алиа,Покровское-Стрешнево,Asterus Development,77.9,2,7,2 кв 2023,Нет,25929015,19
Алиа,Покровское-Стрешнево,Asterus Development,91.0,3,5,2 кв 2023,Нет,24709215,18
Алиа,Покровское-Стрешнево,Asterus Development,62.9,2,5,2 кв 2023,Есть,21119493,0
Алиа,Покровское-Стрешнево,Asterus Development,84.0,3,10,2 кв 2023,Нет,25697880,18
Алиа,Покровское-Стрешнево,Asterus Development,71.4,2,14,2 кв 2023,Нет,24634499,19
Алиа,Покровское-Стрешнево,Asterus Development,87.5,3,18,2 кв 2023,Есть,27422500,1
Алиа,Покровское-Стрешнево,Asterus Development,87.1,3,10,2 кв 2023,Нет,30999151,18
Алиа,Покровское-Стрешнево,Asterus Development,72.6,2,8,2 кв 2023,Нет,24164910,19
Алиа,Покровское-Стрешнево,Asterus Development,59.8,2,14,2 кв 2023,Есть,20127925,0
Алиа,Покровское-Стрешнево,Asterus Development,78.6,2,2,2 кв 2023,Нет,23758964,19
Алиа,Покровское-Стрешнево,Asterus Development,68.6,2,8,2 кв 2023,Есть,22215531,0
Алиа,Покровское-Стрешнево,Asterus Development,59.1,2,4,2 кв 2023,Есть,18868383,0
Алиа,Покровское-Стрешнево,Asterus Development,39.0,1,8,2 кв 2023,Есть,13788138,4
Алиа,Покровское-Стрешнево,Asterus Development,59.8,2,8,2 кв 2023,Есть,19255137,0
Алиа,Покровское-Стрешнево,Asterus Development,87.1,3,6,2 кв 2023,Нет,28433707,18
Алиа,Покровское-Стрешнево,Asterus Development,46.3,1,6,2 кв 2023,Есть,16368994,4
Алиа,Покровское-Стрешнево,Asterus Development,72.6,2,17,2 кв 2023,Есть,23767808,0
Алиа,Покровское-Стрешнево,Asterus Development,111.3,3,11,2 кв 2023,Нет,36564056,18
Алиа,Покровское-Стрешнево,Asterus Development,91.7,3,10,2 кв 2023,Нет,27556492,18
Алиа,Покровское-Стрешнево,Asterus Development,86.3,2,7,2 кв 2023,Есть,28118652,0
Алиа,Покровское-Стрешнево,Asterus Development,86.3,2,3,2 кв 2023,Есть,26185980,0
Алиа,Покровское-Стрешнево,Asterus Development,25.7,ст,5,2 кв 2023,Есть,10084379,3
Алиа,Покровское-Стрешнево,Asterus Development,59.6,2,11,2 кв 2023,Есть,19740825,0
Алиа,Покровское-Стрешнево,Asterus Development,41.6,1,2,2 кв 2023,Нет,13683110,16
Алиа,Покровское-Стрешнево,Asterus Development,56.2,2,8,2 кв 2023,Нет,18064288,19
Алиа,Покровское-Стрешнево,Asterus Development,66.0,2,5,2 кв 2023,Нет,19204431,19
Алиа,Покровское-Стрешнево,Asterus Development,79.4,2,10,2 кв 2023,Нет,24384692,19
Алиа,Покровское-Стрешнево,Asterus Development,41.3,1,2,2 кв 2023,Нет,13606675,16
Алиа,Покровское-Стрешнево,Asterus Development,51.3,1,2,2 кв 2023,Нет,16684131,16
Алиа,Покровское-Стрешнево,Asterus Development,42.4,1,9,2 кв 2023,Нет,13989159,16
Алиа,Покровское-Стрешнево,Asterus Development,47.5,1,8,2 кв 2023,Есть,15228612,4
Алиа,Покровское-Стрешнево,Asterus Development,47.5,1,7,2 кв 2023,Есть,15181081,4
Алиа,Покровское-Стрешнево,Asterus Development,44.2,1,9,2 кв 2023,Нет,17208518,16
Алиа,Покровское-Стрешнево,Asterus Development,70.7,2,22,1 кв 2022,Есть,27942918,0
Алиа,Покровское-Стрешнево,Asterus Development,47.5,1,5,2 кв 2023,Есть,15095528,4
Алиа,Покровское-Стрешнево,Asterus Development,84.1,3,6,1 кв 2022,Есть,32419541,1
Алиа,Покровское-Стрешнево,Asterus Development,71.2,2,6,2 кв 2023,Нет,20061183,19
Алиа,Покровское-Стрешнево,Asterus Development,79.4,2,12,2 кв 2023,Нет,23974656,19
Алиа,Покровское-Стрешнево,Asterus Development,45.9,1,10,2 кв 2023,Есть,16510835,4
Алиа,Покровское-Стрешнево,Asterus Development,41.2,1,3,2 кв 2023,Нет,13911001,16
Алиа,Покровское-Стрешнево,Asterus Development,61.9,2,13,2 кв 2023,Есть,19653745,0
Алиа,Покровское-Стрешнево,Asterus Development,41.6,1,2,2 кв 2023,Есть,13892694,4
Алиа,Покровское-Стрешнево,Asterus Development,62.9,2,6,2 кв 2023,Есть,19945590,0
Алиа,Покровское-Стрешнево,Asterus Development,41.2,1,13,2 кв 2023,Есть,14814467,4
Алиа,Покровское-Стрешнево,Asterus Development,65.9,2,5,2 кв 2023,Есть,19827435,0
Алиа,Покровское-Стрешнево,Asterus Development,65.9,2,3,2 кв 2023,Есть,20834939,0
Алиа,Покровское-Стрешнево,Asterus Development,65.7,2,13,2 кв 2023,Есть,20653490,0
Алиа,Покровское-Стрешнево,Asterus Development,59.4,2,5,2 кв 2023,Есть,18823460,0
Алиа,Покровское-Стрешнево,Asterus Development,41.1,1,3,2 кв 2023,Есть,13979524,4
Алиа,Покровское-Стрешнево,Asterus Development,87.1,3,3,2 кв 2023,Нет,24220091,18
Алиа,Покровское-Стрешнево,Asterus Development,40.1,1,3,2 кв 2023,Есть,13679897,4
Алиа,Покровское-Стрешнево,Asterus Development,71.2,2,7,2 кв 2023,Нет,23087810,19
Алиа,Покровское-Стрешнево,Asterus Development,40.6,1,2,2 кв 2023,Есть,13599768,4
Алиа,Покровское-Стрешнево,Asterus Development,41.3,1,7,2 кв 2023,Нет,14029609,16
Алиа,Покровское-Стрешнево,Asterus Development,40.2,1,8,2 кв 2023,Есть,14113709,4
Алиа,Покровское-Стрешнево,Asterus Development,79.8,2,11,2 кв 2023,Есть,24499826,0
Алиа,Покровское-Стрешнево,Asterus Development,47.5,1,11,2 кв 2023,Есть,15394966,4
Алиа,Покровское-Стрешнево,Asterus Development,54.9,2,15,2 кв 2023,Нет,18204840,19
Алиа,Покровское-Стрешнево,Asterus Development,24.7,ст,3,2 кв 2023,Есть,9983249,3
Алиа,Покровское-Стрешнево,Asterus Development,71.4,2,17,2 кв 2023,Нет,20750165,19
Алиа,Покровское-Стрешнево,Asterus Development,91.5,3,7,2 кв 2023,Нет,25964861,18
Алиа,Покровское-Стрешнево,Asterus Development,57.6,1,13,2 кв 2023,Есть,18747291,4
Алиа,Покровское-Стрешнево,Asterus Development,47.5,1,9,2 кв 2023,Есть,15271388,4
Алиа,Покровское-Стрешнево,Asterus Development,40.2,1,11,2 кв 2023,Есть,14346927,4
Алиа,Покровское-Стрешнево,Asterus Development,87.5,3,8,2 кв 2023,Есть,26713337,1
Алиа,Покровское-Стрешнево,Asterus Development,41.1,1,5,2 кв 2023,Есть,14139736,4
Алиа,Покровское-Стрешнево,Asterus Development,87.1,3,4,2 кв 2023,Нет,22975134,18
Алиа,Покровское-Стрешнево,Asterus Development,42.1,1,6,2 кв 2023,Нет,13932532,16
Алиа,Покровское-Стрешнево,Asterus Development,42.0,1,4,2 кв 2023,Нет,14142231,16
Алиа,Покровское-Стрешнево,Asterus Development,47.5,1,13,2 кв 2023,Есть,15447250,4
Алиа,Покровское-Стрешнево,Asterus Development,57.3,2,2,2 кв 2023,Есть,17748907,0
Алиа,Покровское-Стрешнево,Asterus Development,32.6,1,6,2 кв 2023,Нет,10788610,16
Алиа,Покровское-Стрешнево,Asterus Development,71.2,2,8,2 кв 2023,Нет,20182291,19
Алиа,Покровское-Стрешнево,Asterus Development,32.6,1,7,2 кв 2023,Нет,11459903,16
Алиа,Покровское-Стрешнево,Asterus Development,84.0,3,13,2 кв 2023,Нет,23396828,18
Алиа,Покровское-Стрешнево,Asterus Development,35.9,1,7,2 кв 2023,Нет,12087530,16
Алиа,Покровское-Стрешнево,Asterus Development,97.8,3,6,2 кв 2023,Есть,29926197,1
Алиа,Покровское-Стрешнево,Asterus Development,50.8,1,12,2 кв 2023,Нет,16811701,16
Алиа,Покровское-Стрешнево,Asterus Development,83.8,3,2,2 кв 2023,Нет,22416500,18
Алиа,Покровское-Стрешнево,Asterus Development,53.6,2,5,2 кв 2023,Нет,17570520,19
Алиа,Покровское-Стрешнево,Asterus Development,41.0,1,7,2 кв 2023,Нет,13943399,16
Алиа,Покровское-Стрешнево,Asterus Development,74.0,2,2,2 кв 2023,Есть,21884764,0
Алиа,Покровское-Стрешнево,Asterus Development,54.2,2,3,2 кв 2023,Есть,16639507,0
Алиа,Покровское-Стрешнево,Asterus Development,111.4,3,5,2 кв 2023,Есть,33280344,1
Алиа,Покровское-Стрешнево,Asterus Development,87.8,3,2,2 кв 2023,Нет,23933674,18
Алиа,Покровское-Стрешнево,Asterus Development,47.5,1,6,2 кв 2023,Есть,15138305,4
Алиа,Покровское-Стрешнево,Asterus Development,24.7,ст,5,2 кв 2023,Есть,9807604,3
Алиа,Покровское-Стрешнево,Asterus Development,84.0,3,12,2 кв 2023,Нет,22422660,18
Алиа,Покровское-Стрешнево,Asterus Development,51.4,1,10,2 кв 2023,Нет,17216120,16
Алиа,Покровское-Стрешнево,Asterus Development,45.9,1,4,2 кв 2023,Есть,15325584,4
Алиа,Покровское-Стрешнево,Asterus Development,35.6,1,5,2 кв 2023,Нет,11932699,16
Алиа,Покровское-Стрешнево,Asterus Development,39.4,1,5,2 кв 2023,Нет,13382399,16
Алиа,Покровское-Стрешнево,Asterus Development,67.7,2,2,2 кв 2023,Нет,18388695,19
Алиа,Покровское-Стрешнево,Asterus Development,72.6,2,3,2 кв 2023,Нет,20792830,19
Алиа,Покровское-Стрешнево,Asterus Development,31.1,1,9,2 кв 2023,Есть,10957556,4
Алиа,Покровское-Стрешнево,Asterus Development,54.0,2,13,2 кв 2023,Нет,17065313,19
Алиа,Покровское-Стрешнево,Asterus Development,91.7,3,13,2 кв 2023,Нет,24968906,18
Алиа,Покровское-Стрешнево,Asterus Development,36.9,1,9,2 кв 2023,Нет,12255950,16
Алиа,Покровское-Стрешнево,Asterus Development,68.9,2,3,2 кв 2023,Нет,20096010,19
Алиа,Покровское-Стрешнево,Asterus Development,83.0,3,3,2 кв 2023,Нет,22252040,18
Алиа,Покровское-Стрешнево,Asterus Development,66.0,2,6,2 кв 2023,Нет,19257264,19
Алиа,Покровское-Стрешнево,Asterus Development,97.8,3,3,2 кв 2023,Есть,29339217,1
Алиа,Покровское-Стрешнево,Asterus Development,67.3,2,6,2 кв 2023,Нет,19116039,19
Алиа,Покровское-Стрешнево,Asterus Development,63.9,2,8,2 кв 2023,Есть,19627489,0
Алиа,Покровское-Стрешнево,Asterus Development,65.0,2,3,2 кв 2023,Есть,20107906,0
Алиа,Покровское-Стрешнево,Asterus Development,83.7,3,8,2 кв 2023,Нет,23235075,18
Алиа,Покровское-Стрешнево,Asterus Development,79.8,2,8,2 кв 2023,Есть,24116642,0
Алиа,Покровское-Стрешнево,Asterus Development,71.2,2,3,2 кв 2023,Нет,19883084,19
Алиа,Покровское-Стрешнево,Asterus Development,68.9,2,7,2 кв 2023,Есть,20849140,0
Алиа,Покровское-Стрешнево,Asterus Development,65.4,2,6,2 кв 2023,Есть,20077931,0
Алиа,Покровское-Стрешнево,Asterus Development,39.7,1,2,2 кв 2023,Нет,13149296,16
Алиа,Покровское-Стрешнево,Asterus Development,37.3,1,5,2 кв 2023,Есть,13035118,4
Алиа,Покровское-Стрешнево,Asterus Development,111.4,3,7,2 кв 2023,Есть,33625621,1
